식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),니코틴산(mg),니코틴아마이드(mg),비오틴(μg),비타민 B6 / 피리독신(mg),비타민 B12(μg),엽산(μg DFE),콜린(mg),판토텐산(mg),비타민 D2(μg),비타민 D3(μg),비타민 E(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),갈락토오스(g),과당(g),당알콜(g),맥아당(g),알룰로오스(g),에리스리톨(g),유당(g),자당(g),타가토스(g),포도당(g),불포화지방산(g),EPA와 DHA의 합(mg),가돌레산(20:1) / 에이코센산(20:1)(mg),감마 리놀렌산(18:3(n-6))(mg),네르본산(24:1)(mg),도코사디에노산(22:2)(mg),도코사펜타에노산/토코사펜타엔산(22:5(n-3))(mg),DHA / 도코사헥사에노산/도코사헥사엔산(22:6(n-3))(mg),디호모리놀렌산/에이코사트리에노산(20:3(n-3))(mg),라우르산(12:0)(mg),리그노세르산(24:0)(mg),리놀레산(18:2(n-6))(g),미리스톨레산(14:1)(mg),미리스트산(14:0)(mg),박센산(18:1(n-7))(mg),베헨산(22:0)(mg),부티르산(4:0)(mg),스테아르산(18:0)(mg),스테아리돈산(18:4(n-3))(mg),아라키돈산(20:4(n-6))(mg),아라키드산(20:0)(mg),알파 리놀렌산(18:3(n-3))(g),에루크산(22:1)(mg),에이코사디에노산(20:2(n-6))(mg),에이코사트리에노산(20:3(n-6))(mg),EPA / 에이코사펜타에노산(20:5(n-3))(mg),오메가3 지방산(g),오메가6 지방산(g),올레산(18:1(n-9))(mg),카프로산(6:0)(mg),카프르산(10:0)(mg),카프릴산(8:0)(mg),트라이데칸산(13:0)(mg),트랜스 리놀레산(18:2t)(mg),트랜스 리놀렌산(18:3t)(mg),트랜스 올레산(18:1(n-9t)(mg),트리코산산(23:0)(mg),팔미톨레산(16:1)(mg),팔미트산(16:0)(mg),펜타데칸산(15:0)(mg),헨에이코산산(21:0)(mg),헵타데센산(17:1)(mg),헵타데칸산(17:0)(mg),구리(μg),마그네슘(mg),망간(mg),몰리브덴(μg),불소(mg),셀레늄(μg),아연(mg),염소(mg),요오드(μg),크롬(μg),아미노산(mg),필수아미노산(mg),비필수아미노산(mg),글루탐산(mg),글라이신(mg),라이신(mg),류신(mg),메티오닌(mg),발린(mg),세린(mg),시스테인(mg),아르기닌(mg),아스파르트산(mg),알라닌(mg),이소류신(mg),타우린(mg),트레오닌(mg),트립토판(mg),티로신(mg),페닐알라닌(mg),프롤린(mg),히스티딘(mg),토코페롤(mg),토코트리에놀(mg),출처코드,출처명,1회 섭취참고량,식품중량,품목제조보고번호,제조사명,수입업체명,유통업체명,수입여부,원산지국코드,원산지국명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,카페인(mg)
,미트볼,,,,,,,,,,,,,,,,186.09714285714287,60.85,8.821738775510203,9.456082706766916,1.355,16.03267335004177,4.070287356321839,2.8,74.0,0.8133333333333334,138.0,289.5,376.6896551724138,41.0,11.0,54.0,0.4376666666666667,0.1263333333333333,4.023,5.73,0.0,26.050177514792896,3.332114285714286,0.0515976331360946,,,,0.2,0.285,23.913333333333338,,,,,1.447,,,,,,,,,,,,,0.925,,1.525,,0.78,0.0,2.535,,0.725,7.68,,47.66666666666666,30.0,,,5.0,0.0,,0.0,,668.6166666666667,10.0,45.0,150.0,,0.0,460.0,,12.333333333333334,25.0,96.89,,11.666666666666666,17.666666666666668,0.0,,,3160.0,0.0,0.0,0.0,,40.0,5.0,10.0,,80.0,1245.0,,,,,95.0,25.725,0.195,,,17.485,0.8923333333333333,,,,11745.805,,,2305.475,527.23,927.445,973.315,289.685,614.565,535.78,61.03,793.63,1076.17,609.415,560.87,,531.895,,354.005,544.5450000000001,597.3199999999999,443.425,3.71,0.01,,,,,,,,,,,,,,,,
,바게트,,,,,,,,,,,,,,,,322.88023952095807,11.7,8.956539421157686,10.939430880713491,1.8433333333333333,47.19752611111111,7.015389221556886,3.5,17.666666666666668,1.346666666666667,103.66666666666669,104.25,433.0688622754491,16.0,0.0,188.66666666666663,0.176,0.064,2.23,0.0,0.0,14.95054054054054,4.535179640718563,0.0834680134680134,2.135,0.648,0.735,0.043,0.0,44.0,,0.391,0.0,0.0,1.815,1.37,0.095,0.415,0.18,1.11,0.4,0.335,0.085,0.0,0.0,0.0,0.0,1.335,,1.905,,,0.0,6.569999999999999,,1.065,3.3866666666666667,,18.725,0.0,0.0,0.0,0.0,0.0,1.65,,,1289.16,,,72.06500000000001,,,,,0.0,,41.76,,2.09,0.0,0.0,,,3619.68,,,,,,,26.56,,,,,,,,,,,,,,,,,,,,,,402.5,,580.0,,,,,,,,284.0,,,,,,,,,,,,,,,,,,,,,,,,,
,바나나,,,,,,,,,,,,,,,,270.4840613931523,46.442857142857136,5.47192612582223,10.150907948765092,1.2516666666666667,42.18820604395605,20.08158767772512,8.515,231.58333333333331,6.292258064516128,57.5,557.75,109.92561983471074,431.4347826086956,8.0,209.0,1.110148148148148,1.4108260869565217,12.971714285714286,78.75111111111111,2.7252631578947373,19.11509702457956,5.201702637889689,0.0490180878552971,0.0625,0.633,12.8075,1.4687333333333332,0.2975,307.55733333333336,,1.033,0.0,0.0,10.0075,0.6133333333333334,0.0,0.0,0.0,0.03,0.0,0.0,0.0,8.3115,8.3115,0.0,0.0,2.585,1.0,0.0,5.386666666666667,7.5,0.0,9.920000000000002,,2.745,1.085,,4.87,0.0,0.03,0.0666666666666666,0.0933333333333333,0.0,0.0,23.27,0.57,162.27666666666664,4.26,63.53,17.51,0.61,,76.92,0.0,0.49,1.59,17.17,0.48,0.0766666666666666,0.0,0.0499999999999999,0.02,0.03,566.4599999999999,,12.71,,,,,4.745,,10.33,185.24,,,,,,197.13857142857145,,,,,10.00529411764706,,,,,,,,77.0,3193.1830000000004,2817.879125,1149.4343333333334,2057.493,,,883.3176,,,1583.46275,,2272.2968333333333,408.415,,1674.8531666666668,,572.3862,,,,,,,,,,,,,,,,,,4.490769230769231
,바베큐,,,,,,,,,,,,,,,,239.59590792838875,,13.754300937766413,11.652618343195266,,20.77042772861357,6.584757033248081,3.642857142857143,96.66666666666669,3.1,,597.0,604.161125319693,324.0,,,0.649,0.902,6.732,35.8,,51.67551622418879,3.559616368286445,0.0593805309734513,,,,0.868,,805.363,,,,,5.244,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,바질,,,,,,,,,,,,,,,,275.7749360613811,73.3,7.800837595907929,14.824037958115184,1.325,28.248560209424085,5.601227621483376,6.4,128.71428571428572,3.7883333333333327,117.0,286.75,390.3666666666667,22.5,3.0,563.5,0.1275,0.109,0.719,6.32,0.0,21.723963254593176,4.254705882352941,0.0896858638743455,0.0,0.327,1.54,0.212,0.0,68.0,,0.447,0.0,0.0,0.71,0.65,0.0,0.29,0.0,0.1,0.0,0.0,0.0,575.34,575.34,0.0,0.0,0.35,17.5,0.0,11.75,4.59,0.0,0.0,,0.45,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,40.22,,,2.01,,,,,0.0,,198.11,,0.79,0.0,0.0,,,6.34,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,129.0,,215.0,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,
,배추,,,,,,,,,,,,,,,,75.4323570432357,74.96328767123288,2.859748489074849,1.076794925512104,1.3335714285714286,13.617910971641097,3.605035260930889,2.7084507042253523,56.94736842105263,0.7082666666666667,50.2054794520548,253.12,161.0572625698324,25.82191780821918,1.323943661971831,307.969014084507,0.102081081081081,0.0852702702702702,0.7995890410958905,11.615675675675677,0.1132786885245901,3.9816690856313497,0.2429746121297602,0.0140663716814159,1.144111111111111,0.3447777777777777,0.851578947368421,0.1528333333333333,0.01,32.261864406779665,,0.351095238095238,0.0,0.0,0.4538461538461538,0.3833333333333333,0.0047619047619047,0.2557142857142856,0.078095238095238,0.0,0.0,0.0,0.0,139.11457142857142,137.8153,0.0,0.016,1.2589285714285714,,0.1585714285714285,,,0.0,0.8028571428571428,,1.4271428571428575,0.5559499999999999,,18.05913043478261,1.0161016949152544,0.5773684210526315,0.0608108108108108,1.3122033898305083,15.873389830508476,0.195,1.162820512820513,3.7266666666666666,100.02322033898304,0.8707692307692307,15.713333333333336,18.20037037037037,8.452222222222222,0.0,118.5371794871795,0.0855555555555555,1.1793103448275863,9.054358974358976,33.210338983050846,1.1783333333333337,2.318813559322034,0.2142857142857142,8.301525423728814,0.2216666666666666,1.376111111111111,452.3577586206897,0.0,0.3838461538461538,0.0,,11.25,0.0,1.9459259259259256,,18.031538461538464,330.36641025641023,,,,,50.0,14.02551724137931,0.1325,,,2.6987499999999995,0.2992307692307692,,,,1573.827142857143,,,444.86875,96.80370370370372,87.39125,91.54592592592591,15.77375,85.69,83.87375,15.37875,134.10625000000002,155.44375000000002,95.9575,65.77111111111111,,70.46125,,61.8325,79.59,110.20625,46.98,2.3400000000000003,0.02125,,,,,,,,,,,,,,,,
,버섯,,,,,,,,,,,,,,,,140.87744593202885,64.05371900826447,5.486816683831102,4.754845742847293,2.245876288659794,20.605312306101343,3.387133757961784,9.684347826086958,31.37142857142857,2.41463768115942,179.1219512195122,579.6280991735537,271.91407867494826,23.4488188976378,1.5867768595041325,62.89256198347108,0.222424,0.4282283464566929,4.140634146341464,6.902307692307692,10.483617021276595,8.88521205357143,1.1694708994708995,0.0156052344601962,2.354809523809524,1.4725238095238096,4.419333333333333,0.5075999999999999,0.136774193548387,129.72466304347827,,3.1353777777777774,21.108666666666668,0.0,0.4201076923076923,0.1006666666666666,0.0,0.0268888888888888,0.002,0.0011111111111111,0.0,0.002,0.0,0.0,0.0,0.0,0.0068181818181818,0.0865079365079364,97.999,0.3004761904761904,,,0.0223809523809523,0.1292063492063492,,0.4488524590163934,0.6784444444444444,,9.185,1.710795454545455,0.8490163934426229,0.0780327868852459,0.7914772727272728,2.592840909090909,0.0286666666666666,7.488139534883721,3.52875,281.71625,9.949767441860464,57.48488372093023,22.54234375,7.804375,4.2105263157894735,258.12790697674416,0.0275,1.5972727272727274,14.586976744186046,5.544659090909091,0.243125,1.3485227272727274,2.02,1.1507954545454544,0.16875,1.370625,602.1120454545454,4.7368421052631575,4.545813953488372,3.684210526315789,,24.210526315789476,2.631578947368421,4.7128125,,56.39953488372094,639.5023255813953,,,,,118.94736842105264,13.604571428571427,0.1505263157894736,,,6.68842105263158,1.093725,,,,3893.020769230769,,,707.6294736842104,272.03140625,266.6515789473684,403.7278125,54.09894736842106,183.1094736842105,182.3347368421053,30.54315789473684,231.06263157894736,374.14789473684215,234.06,228.29234375,,170.41473684210527,,112.65944444444445,159.9026315789474,150.49315789473684,84.95736842105264,1.9626315789473687,0.0421052631578947,,,,,,,,,,,,,,,,
,버터,,,,,,,,,,,,,,,,411.6843467011643,10.684666666666663,9.5440237479209,22.472156252990143,1.376,43.82082695862817,14.99599352750809,5.114285714285714,78.92307692307692,1.8408,127.6,195.6,334.451717433571,237.55555555555557,154.06666666666666,19.73333333333333,0.2107058823529411,0.3391176470588235,6.367647058823529,26.380526315789474,0.0,38.61182309250506,8.899949449125081,0.2547064777327935,0.8653333333333334,0.1313333333333333,0.0,0.812,0.241111111111111,346.6363636363636,,0.6308750000000001,0.0,0.0,6.470000000000001,3.5625,0.18625,2.89875,0.2724999999999999,0.20375,0.185,0.26375,0.07875,0.0,0.1,0.0,0.0,0.7277777777777777,7.3235,1.5255555555555556,7.73525,4.161833333333333,0.2066666666666666,11.795555555555556,,1.2744444444444445,20.145125,,241.9533333333333,0.125,1.42,0.0,4.680000000000001,0.0,1.4285714285714286,2000.0,,4041.0925,170.0,2000.0,148.68428571428572,,170.0,2000.0,,1.4828571428571429,0.0,61.92,,3.42625,24.59,0.3011111111111111,,,9289.368571428571,170.0,500.0,330.0,,170.0,0.0,553.4528571428572,,170.0,7000.0,,,,,0.0,0.0,0.0,,,0.0,4.666666666666667,,,,,,,0.0,539.0,425.0,694.8,87.5,306.25,0.0,0.0,418.75,0.0,0.0,308.35,,262.5,137.5,,337.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,17.805
,베이글,,,,,,,,,,,,,,,,287.8789346246973,28.7,9.446584527810767,6.678687204189252,1.93,47.84631735617632,8.111428571428572,4.1038461538461535,40.30769230769231,2.147692307692308,94.5,108.23076923076924,444.8535108958838,0.0,0.0,0.0,0.129,0.0645,1.2045,0.0,0.0,9.92117048346056,2.777493946731235,0.0578017789072426,,,2.44,0.038,0.0,29.985,,0.251,0.0,0.0,0.54,0.47,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,,3.42,14.55,,0.0,0.16,,0.42,1.55,,8.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,416.39,0.0,10.0,16.29,,0.0,80.0,,0.0,10.0,13.205,,0.0,0.0,0.0,,,672.26,0.0,0.0,0.0,,10.0,0.0,1.38,,20.0,480.0,,,,,150.0,27.83,0.32,,,18.63,0.86,,,,9086.51,,,3421.75,329.24,207.8,628.2950000000001,114.1,383.38,477.59,120.71,279.43,385.47,256.99,316.665,,265.0,,181.9,448.86,1127.07,169.08,1.71,0.04,,,,,,,,,,,,,,,,0.0
,베이컨,,,,,,,,,,,,,,,,230.29366306027825,60.91818181818181,9.793156877897992,12.320605360443624,1.74125,20.16031876138433,3.4316692426584234,0.925,64.85714285714286,0.7546153846153847,132.9090909090909,186.63636363636363,477.774343122102,143.8,2.1818181818181817,296.54545454545456,0.243,0.1655,2.7717499999999995,24.49846153846154,0.139090909090909,37.54059040590406,4.628160741885626,0.1002587800369685,0.0,4.512,0.8866666666666667,0.90375,0.38,618.6214285714285,,0.7313333333333333,0.0,0.1933333333333333,2.17,0.3066666666666666,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3.6166666666666663,0.0,3.6166666666666663,0.0,0.1166666666666666,,0.0,,,0.0,0.97,,0.13,12.576666666666668,,132.31,0.0,3.802,2.094,15.341666666666669,6.691666666666666,26.093333333333334,2.513333333333333,6.765,1331.0666666666666,0.7200000000000001,50.91666666666666,648.9266666666666,16.85,,528.4366666666666,0.0,6.670000000000001,17.063333333333333,86.23499999999997,0.6,71.86666666666666,28.930000000000003,1.925,0.37,3.03,5187.97,,2.333333333333333,,,,,47.15,,96.69666666666669,1154.1633333333332,,,,,,16.85,,,,,2.62,,,,,,,,1389.0,,1979.0,,,,,,,,1083.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
,보리빵,,,,,,,,,,,,,,,,258.125,,6.327475,5.909350427350427,,44.75617948717949,18.63175,,,,,,288.825,,,,,,,,,64.67666666666668,1.24,0.0012820512820512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,복숭아,,,,,,,,,,,,,,,,146.5716129032258,65.375,1.412169585253456,2.2897005029721083,0.30125,32.812630968622095,21.202688311688316,3.568181818181817,44.13513513513514,0.690952380952381,18.0,274.6818181818182,106.35788113695092,58.5625,0.0,48.21428571428572,0.9944782608695651,1.5866000000000002,5.132904761904762,1044.439696969697,2.0975,6.006559440559442,1.0805736636245111,0.0127222222222222,0.1604285714285714,0.0497142857142857,0.1875,4.198888888888889,0.06,41.153333333333336,,26.808923076923072,0.0,0.0,1.7988888888888883,0.3562499999999999,0.01625,0.0025,0.0,0.07375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9825,37.7998,0.03375,25.252533333333336,15.066499999999998,0.022,14.92875,,4.671250000000001,0.01375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.70875,,,0.53625,,,,,0.0,,3.84,,0.0,0.0,0.0,,,1.94875,,,,,,,0.0,,,,,,,,,185.655,,,,,20.8971,,,,,,,,9.875,,16.5,,,,,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,,2.89
,볶음밥,,,,,,,,,,,,,,,,167.51192457016083,48.10476190476191,5.503262895174709,4.368366889136078,1.2266666666666668,26.60018564814815,2.095740432612313,1.942307692307692,36.54166666666666,0.8621276595744681,64.95238095238095,127.4,370.4902939545202,104.76744186046513,7.571428571428571,178.14285714285714,0.240655172413793,0.2892068965517241,2.8633103448275863,11.817954545454546,0.1068181818181818,17.02179544191217,1.0584026622296174,0.0308160983789826,0.1,0.173,1.81,1.1128888888888888,0.1527272727272727,494.8142142857143,,0.073,0.0,0.0,5.418866666666665,0.6,0.06,1.47,0.4,0.11,0.0,0.04,0.0,18.04,18.04,0.0,0.0,0.6981818181818182,,0.0463636363636363,,,0.0018181818181818,0.1327272727272727,,0.7363636363636363,2.19,,17.454705882352943,8.512,1.9,0.0328571428571428,0.2745,12.717,0.0,1.0268421052631578,4.03,44.117,0.2984210526315789,15.39421052631579,90.30090909090907,6.1066666666666665,0.0,225.28263157894736,0.0,1.5784999999999998,12.065263157894735,7.8605,0.18,3.699,19.09090909090909,5.1715,0.1733333333333333,0.9466666666666668,1222.3125,0.0,0.2931578947368421,0.0,,26.0,3.0,7.715454545454546,,28.37368421052632,613.4605263157895,,,,,86.0,12.34625,0.283,,,7.186,1.6992083333333337,,,,4687.74375,,,941.59,221.97909090909096,318.502,405.7090909090908,109.06,262.576,301.431,81.724,357.712,520.823,306.805,196.95818181818183,,222.065,,140.493,250.176,210.67,126.538,2.8280000000000003,0.13,,,,,,,,,,,,,,,,
,부대찌개,,,,,,,,,,,,,,,,133.41947565543072,77.675,6.203558052434457,6.829619225967541,1.44,11.8253152309613,2.3297378277153555,1.1166666666666665,23.428571428571427,0.6885714285714286,76.0,144.2,750.2359550561798,4.0,2.0,88.0,0.1169999999999999,0.1932499999999999,0.64625,1.11,0.0,16.79415730337079,2.321722846441948,0.0353932584269662,,,,,0.21,5.32,,,,,,,,,,,,,,,,,,0.04,,0.14,,,0.0,0.0,,0.0,,,50.0,0.0,,,0.0,0.0,,10.0,,0.93,0.0,70.0,130.0,,0.0,470.0,,10.0,10.0,0.09,,20.0,20.0,0.0,,,1870.0,0.0,0.0,0.0,,20.0,0.0,20.0,,90.0,1120.0,,,,,50.0,22.21,0.2,,,6.18,0.57,,,,4824.87,,,912.91,268.89,380.55,387.72,73.98,267.87,227.35,48.34,323.98,496.17,278.73,243.93,,211.78,,138.1,238.3,170.89,155.4,1.27,0.0,,,,,,,,,,,,,,,,
,불고기,,,,,,,,,,,,,,,,189.10101905183876,63.796551724137935,9.63541726269595,7.166666728364594,2.0321739130434784,20.343467615309127,4.794618794326241,2.9306122448979592,56.22222222222222,1.1818367346938774,107.76666666666668,235.71794871794876,440.0438635356668,117.7741935483871,5.793103448275862,192.3793103448276,0.35815625,0.170625,2.0130937500000003,6.816923076923076,2.215428571428572,23.50145113524185,2.479126385809313,0.0710034602076124,0.156,1.17875,5.62,0.91225,0.449090909090909,292.16845,,0.25325,0.0,0.0,2.1892,0.5425,0.0275,0.49,0.15,0.04,0.1325,0.0125,0.0,3.233333333333333,1.096666666666667,1.565,0.0,2.158333333333333,,0.7275,19.0,,0.0116666666666666,3.0691666666666677,,1.8325,2.79,,24.149375000000003,1.6666666666666667,0.91875,0.3399999999999999,2.801666666666667,37.05777777777777,0.3325,23.54142857142857,2.35,134.46388888888885,16.388571428571428,129.50357142857143,83.10000000000001,2.425,13.75,517.36,0.0,5.501666666666667,10.01214285714286,8.998888888888889,1.9825,8.733888888888888,14.378333333333336,11.173333333333334,0.2025,0.8674999999999999,1805.0116666666663,13.75,18.03071428571429,13.75,,51.25,5.0,71.57166666666667,,118.26857142857143,1133.6285714285714,,,,,90.0,21.205,0.18875,,,11.18,1.870142857142857,,,,9440.13,,,1728.68,330.555,663.65,642.7875,174.29249999999996,434.49125,396.56875,72.23375000000001,560.77,771.1424999999999,473.58875,357.17,,376.9275,,284.9557142857143,390.26,514.895,256.815,1.60875,0.0875,,,,,,,,,,,,,,,,0.0
,붕어빵,,,,,,,,,,,,,,,,276.2771535580524,43.5,4.750561797752809,8.850938697318007,1.13,44.4367680608365,14.186217228464418,2.645454545454545,41.85714285714285,0.6457142857142857,49.0,102.71428571428572,273.5992509363296,2.0,0.0,22.0,0.025,0.041,1.265,0.0,0.0,25.209230769230768,3.458352059925093,0.0499616858237547,0.976,0.289,0.0,,0.0,15.0,,0.0,0.0,0.0,0.49,0.38,0.05,0.23,0.34,0.14,0.22,0.11,0.05,,0.0,,0.0,0.0,,1.07,,,0.34,10.57,,0.0,2.63,,9.86,0.0,0.0,0.0,0.0,0.0,0.0,,,633.32,,,47.39,,,,,0.0,,35.7,,1.63,0.0,0.0,,,1887.57,,,,,,,7.36,,,,,,,,,,,,,,,,,,,,,,195.0,,363.0,,,,,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,
,브라우니,,,,,,,,,,,,,,,,416.4352941176471,,6.276183006535948,22.41382797858099,,47.84143038821954,27.44188976377953,6.633333333333334,,,,,171.2,,,,,,,,,58.10443548387097,10.672913385826773,0.2965182186234817,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,17.43,11.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,브로콜리,,,,,,,,,,,,,,,,127.74747474747475,65.56666666666666,4.399747474747475,2.0039898989898988,2.82,23.342584175084177,2.614727891156462,3.727272727272727,77.4,0.9466666666666668,76.33333333333333,315.25,79.89225589225589,60.5,0.0,621.75,0.1205,0.2537692307692307,0.8413846153846154,32.60857142857143,0.377,4.919655172413793,0.614641638225256,0.0113494809688581,0.0553333333333333,0.6656666666666667,1.775,0.14,0.0,57.408888888888896,,0.6315,0.0,0.0,1.22,1.64,0.0,1.9875,0.0,0.0,0.0,0.0,0.0,184.09750000000005,182.13,0.0,0.0,0.5740000000000001,,0.0,,,0.0,0.035,,0.3399999999999999,0.3766666666666666,,9.64,0.0,1.6414285714285712,0.5842857142857143,0.045,1.1775,0.0,0.204,1.7425,27.5125,0.096,1.7280000000000002,16.8275,2.0125,0.0,24.826,0.0,0.04875,2.002,45.25375,9.6875,0.0925,0.0,1.3349999999999995,0.075,0.2224999999999999,188.8125,0.0,0.056,0.0,,0.0,0.0,0.0,,3.938,93.822,,,,,80.0,14.48,0.18,,,0.79,0.414,,,,3728.83,,,837.03,93.605,196.38,149.725,34.54,218.74,213.97,11.99,386.27,470.73,155.49,91.995,,147.17,,97.53,140.2,276.3,73.19,4.17,0.0,,,,,,,,,,,,,,,,
,블루베리,,,,,,,,,,,,,,,,239.2802101576182,59.46,4.052049151446918,7.786702065295816,0.38625,39.36429281693916,20.959246275197195,4.236666666666666,209.7894736842105,2.95,36.0,98.25,115.6322241681261,401.7857142857143,32.5,35.75,0.3137333333333333,0.7107333333333334,6.065166666666666,232.26157894736843,1.8276923076923075,19.38226487523992,3.84505,0.0674045801526717,0.0428,0.591,10.963333333333331,0.7875000000000001,0.1242857142857142,72.85714285714286,,0.5856666666666667,0.0,0.0,5.0825,1.202,0.0,0.2875,0.0,0.0,0.0,0.1375,0.0,17.447499999999998,14.176666666666664,0.0,0.0,8.238,27.389,0.0,33.41082352941176,12.577,0.4416666666666666,6.29,,10.96,1.2201666666666666,40.0,6.425,0.0,0.666,0.624,1.3016666666666663,1.9016666666666664,0.0,,,436.942,,,24.198,,,,,1.032,,123.576,,1.928,4.92,0.7616666666666667,,,752.986,,,,,,,76.558,,,,,,,,,,,,,,5.0464,,,,,,,,70.5,,99.16666666666669,,,,,,,,54.16666666666666,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0
,비빔밥,,,,,,,,,,,,,,,,180.94235033259423,46.650000000000006,5.304146341463415,3.777084257206208,1.465,31.542156319290463,3.9962749445676273,2.960606060606061,70.15151515151516,1.587878787878788,55.11111111111112,458.3666666666667,459.0554323725056,49.55,5.722222222222222,380.77777777777777,0.1057894736842105,0.1009999999999999,0.980157894736842,3.083333333333333,0.0920833333333333,10.315232815964524,0.7545898004434589,0.0283143507972665,,,,0.8,0.228,78.87111111111112,,,,,1.5657142857142858,,,,,,,,,,,,,0.176,,1.534,,,0.0,0.0,,0.416,,,8.774545454545455,1.1935294117647055,1.1333333333333335,0.0183333333333333,0.3252941176470588,14.223529411764709,,1.3976470588235292,2.7266666666666666,0.6864705882352942,1.708235294117647,17.845882352941175,42.0,3.203333333333333,0.0,118.29352941176472,0.0016666666666666,1.552941176470588,7.647647058823529,0.0858823529411764,0.1466666666666666,2.111764705882353,10.0,7.494117647058823,0.085,0.6083333333333334,706.6664705882354,0.0,0.3111764705882353,0.0,,12.0,2.0,10.0,,25.274117647058823,339.1582352941177,,,,,114.0,18.227272727272727,0.394,,,12.108,1.1125,,,,5236.086666666667,,,751.5980000000001,207.282,292.106,363.384,73.366,231.866,254.066,64.21,325.206,453.118,267.192,186.348,,205.20600000000005,,120.454,218.398,187.04,114.48,2.19,0.104,,,,,,,,,,,,,,,,
,사과,,,,,,,,,,,,,,,,127.88583638583638,68.8904761904762,1.7665745828245831,1.672439290161893,0.6095,26.995099564405724,14.629358190709048,2.127586206896552,61.71830985915493,0.5065909090909091,28.666666666666668,109.65853658536584,52.09718826405868,67.31818181818181,4.3,89.65,8.176666666666666,10.623923076923075,1.8002173913043478,104.4722857142857,0.7936363636363637,3.149578881206788,0.659926380368098,0.0080149812734082,0.0824545454545454,0.2407272727272727,15484.78052631579,0.6582142857142858,0.0607692307692307,68.18533333333333,,157.17762499999998,0.0,0.0607692307692307,0.8506666666666667,0.17,0.0058333333333333,0.0916666666666666,0.02,0.0325,0.0233333333333333,0.0591666666666666,0.0208333333333333,0.0,0.4599999999999999,0.0,0.0,7.659166666666667,51.17,0.3666666666666667,16.643333333333334,8.273142857142856,0.0,7.8675,,3.200833333333333,0.7241666666666665,,4.301428571428572,0.0,0.0646153846153846,0.0,0.0,0.0371428571428571,0.0,50.135,14.2,201.93142857142857,15.0,159.185,13.920769230769231,37.36,60.0,308.905,0.0,0.1678571428571428,22.365,14.739999999999997,0.37,0.1707142857142857,0.7692307692307693,0.0,0.73,5.39,586.152142857143,50.0,40.0,30.0,,60.0,0.0,18.81,,36.33,1057.605,,,,,30.0,11.47,0.3,,,4.6,17.524764705882355,,,,1922.65,,,665.44,30.295384615384616,49.02,54.69384615384615,1.22,66.39,104.71,13.89,62.93,113.4,64.66,27.96846153846154,,61.01,,63.28,108.7,185.81,41.73,0.26,0.14,,,,,,,,,,,,,,,,2.2247058823529406
